Probes,CarryMinati_5,CarryMinati_1,CarryMinati_2,CarryMinati_3,Xyaa_4,Xyaa_5,Xyaa_1,Xyaa_3,HikakinGames_4,HikakinGames_5,HikakinGames_1,HikakinGames_2,lilsimsie_4,lilsimsie_1,lilsimsie_2,Wolfie_5,Wolfie_1,Wolfie_2,Wolfie_3,Venetia Kamara_4,Venetia Kamara_5,Venetia Kamara_1,Venetia Kamara_3,Greekonomics_4,Greekonomics_5,Greekonomics_1,Greekonomics_3,Zeb89_4,Zeb89_5,Zeb89_1,Zeb89_3,Rotten Mango_2,Rotten Mango_3,Ivan Grieco_4,Ivan Grieco_5,Ivan Grieco_1,Ivan Grieco_3,Matteo Saudino - BarbaSophia_4,Matteo Saudino - BarbaSophia_5,Matteo Saudino - BarbaSophia_1,Matteo Saudino - BarbaSophia_3,berleezy_2,Michele Boldrin_4,Michele Boldrin_5,Michele Boldrin_2,Michele Boldrin_3,KanaChanTV_4,KanaChanTV_5,KanaChanTV_1,KanaChanTV_3,ProZD_4,ProZD_5,ProZD_2,ProZD_3,Tati_4,Tati_5,Tati_2,Tati_3,Sylvia Gani_4,Sylvia Gani_5,Sylvia Gani_1,Sylvia Gani_2,i Mikri Ollandeza_4,i Mikri Ollandeza_5,i Mikri Ollandeza_2,i Mikri Ollandeza_3,PAYAL GAMING_5,PAYAL GAMING_1,PAYAL GAMING_2,PAYAL GAMING_3,Alessandro de Concini - ADC_5,Alessandro de Concini - ADC_1,Alessandro de Concini - ADC_2,Alessandro de Concini - ADC_3,hajimesyacho_5,hajimesyacho_1,hajimesyacho_2,hajimesyacho_3,AndreaMuzii_4,AndreaMuzii_2,AndreaMuzii_3,Mary Sinatsaki_4,Mary Sinatsaki_5,Mary Sinatsaki_1,Mary Sinatsaki_3,Sissy Christidou_4,Sissy Christidou_5,Sissy Christidou_1,Sissy Christidou_2,DarioMoccia_2,DarioMoccia_3,CoryxKenshin_4,CoryxKenshin_5,CoryxKenshin_1,CoryxKenshin_3,Prince Ea_4,Prince Ea_5,Prince Ea_1,Prince Ea_2,TotalGaming093_4,TotalGaming093_5,TotalGaming093_1,TotalGaming093_2,Xureila_4,Xureila_5,Xureila_1,Xureila_2,MrRip_5,MrRip_1,MrRip_2,MrRip_3
CarryMinati_4,0.9618295255772455,0.9593290048506073,0.9573056906597874,0.9739905618224174,0.9274519300351757,0.9206797861011087,0.9316446886834706,0.9522047279832686,0.942541175277157,0.9414761383390464,0.9413251946667985,0.9326019742904275,0.932949357242981,0.9385540302025923,0.919786299737527,0.9275436620502296,0.9349812555126469,0.9386172315692225,0.9350374352147469,0.9459933056515547,0.9230558330588734,0.9152163900489063,0.9212990717982498,0.9575020972803336,0.9443742552698213,0.9445458572045082,0.9480541228339348,0.9231566348043623,0.9253245097691738,0.9521446470222894,0.9349241446038452,0.9279756040466628,0.9226511305533591,0.9486830997351625,0.9441966327882076,0.9472576176304012,0.9475917748853665,0.9293553194551905,0.9432119467706254,0.9404671453232127,0.925281862540013,0.9376934993133246,0.9362549974589083,0.9214394615641113,0.9441481736243832,0.9255720837253859,0.9243589504591292,0.9293679022705189,0.9244317868447187,0.9312466875115754,0.9511583604391751,0.9326593408679759,0.9461538408354077,0.925049134894739,0.9453181188173525,0.9644934438337007,0.9254422979182642,0.9376274357449893,0.9298240525399517,0.9333584646552848,0.949104477691995,0.9454550329035245,0.9425319565970223,0.9318118315787661,0.9206462490774181,0.9409267106770858,0.9374647069741315,0.9238232066963475,0.9530195740760602,0.9261880088673442,0.9634585695577588,0.957248921098934,0.9550017892732907,0.9507549639133827,0.934592227957201,0.9372305824940086,0.9449138161035862,0.9500965685604711,0.9428533950205611,0.9594675206278804,0.9348859678214748,0.9201794844940292,0.9439644391136806,0.9371772026335266,0.9220745082070481,0.9218250315695946,0.9472621939668254,0.9381700215230417,0.9342840450062517,0.9721190921759472,0.9456965865829322,0.9175785166275443,0.9208149915605452,0.9287977977519751,0.919594141181878,0.9364829232500853,0.944759934939494,0.9518793875093707,0.941872611041881,0.938391271391743,0.9574865764702625,0.9492765317564871,0.9522563301933841,0.9348770745666963,0.9361981072642906,0.9104607089511783,0.9175141188649425,0.944131483228119,0.9456559582919417,0.9510710409035179,0.9320840381999069
Xyaa_2,0.9329863271578105,0.9375895948946809,0.9282109928971253,0.9396543637192634,0.9833782600949958,0.9765271832334033,0.9823159061812919,0.94943243022039,0.9435313547401647,0.9344050123225025,0.9380514957055104,0.9289858835474036,0.9448835362394372,0.9592075088774351,0.938802737765535,0.9014619020908508,0.9107534614553927,0.9128476872998759,0.903252286653244,0.9590295145145521,0.9702832121171596,0.9595931510449094,0.961211700565562,0.938351762753505,0.9482368141060497,0.9335261915020081,0.9437093430093949,0.9388216152780253,0.9383572660234993,0.9411716748415108,0.9486903147807585,0.9467221057992937,0.9456099044415531,0.9132543692734016,0.9346643730203175,0.9295356416723239,0.9386052951521124,0.8917740049640945,0.9195933218213661,0.904289896554338,0.9085246551473822,0.9124974207133347,0.9048921158948469,0.9045740114003435,0.9211408448424534,0.8996647407758822,0.9491909163363976,0.9570284641589726,0.9486293810438275,0.9607755596566716,0.9348486294760805,0.9239747532057558,0.9210944159242462,0.9199094289739669,0.9391762040684257,0.9500607318822566,0.9480517271123412,0.9568993155119769,0.9451244124646494,0.9459888204408009,0.9401805729174806,0.9501588984506326,0.9468829932232669,0.9555933891213941,0.955489671001968,0.9475923538458261,0.9510823012171103,0.9473198814735102,0.9383766381480974,0.9638941075534954,0.9238137236833461,0.9341223612772379,0.9232607831904532,0.9141063973058488,0.9457231500228007,0.9638915447087417,0.9526942624618929,0.9438724474671187,0.9468615949713544,0.9516364215103399,0.9365213235687262,0.9468715800435141,0.9650727516355242,0.9648497921609638,0.9598994204978261,0.9433878534481741,0.9234728739974558,0.9273475413567019,0.9303352839766583,0.9361151629465434,0.9176721172815325,0.8992727914606717,0.9033334748124686,0.8934433207624672,0.8997966745766046,0.8890042917549978,0.8913765527603446,0.9143873898128199,0.8897401168566348,0.9346970353386053,0.947888824154595,0.9341712364023614,0.9344361516121618,0.9443453904392232,0.9404293171095031,0.9304070412825948,0.9389181734787726,0.9080158500350548,0.9263138483315028,0.93168171042113,0.9033578619233733
HikakinGames_3,0.9177384903118999,0.9175712646884953,0.908840515428064,0.9321738423414241,0.9310320581890699,0.936442191807849,0.9366359716482748,0.9542167705212838,0.9843364940797652,0.9825562731593653,0.9823422148449711,0.9888164205125343,0.9262571879039747,0.9348526527939816,0.9227237691702199,0.8923859303735993,0.9164859755656798,0.9130173291666577,0.895177069078225,0.9313072445163771,0.9449606927914702,0.925007886095478,0.9329117883997606,0.9402994016017671,0.9160972714394642,0.9148258496879467,0.9227076538628455,0.9281261982734672,0.9202932881115403,0.9216789553835816,0.9157737065975655,0.9471568101414559,0.9698791941641118,0.9133771704002345,0.9159460514583566,0.9056979673301255,0.9239489345969747,0.8924769498123066,0.9070984153227435,0.9127615491572603,0.878824026735152,0.9123868672832549,0.9132545425905734,0.9165075841436734,0.9347608691654254,0.9069796367319978,0.9646965282258643,0.9611951437228498,0.9469287792737027,0.9671648576395879,0.9454982327951313,0.9706010733238373,0.9529491222935057,0.9788980202877013,0.9365813321433047,0.9400710208420504,0.926003554403521,0.9393639914912291,0.9153591097407896,0.9261614336925272,0.931352728663193,0.929084376843216,0.9345099134998422,0.9341872206515807,0.9364700773081154,0.9368640145349195,0.9102711765466465,0.9067264900467713,0.9172184804399635,0.9113596704661909,0.9101856182058581,0.9261503373893221,0.912791223950753,0.9093349856324502,0.957199851232331,0.9643455878128294,0.9553531034456713,0.9527936540783646,0.9149926024693438,0.917832573310879,0.9217067442281297,0.9223696328119539,0.9331809865986105,0.9409045127242915,0.9294036589056578,0.9242080168580711,0.9249790963321155,0.920416513906251,0.913942510304502,0.9210345986030868,0.8931151208303623,0.8939671292539382,0.9040774929056505,0.886960710722317,0.8934361422797084,0.8864693067105369,0.8994325329615209,0.9023718192331893,0.8857857060419779,0.9071171195440242,0.9198116988242491,0.8968159429319189,0.9129549472964975,0.9203558225865056,0.9321734804964159,0.9188883501593781,0.9281422190146095,0.9118734123261845,0.9037401067196162,0.9319159667918409,0.8916865924619708
lilsimsie_3,0.9511486307612379,0.9473403766698341,0.9307324109506822,0.9395044031079629,0.966870014053709,0.956962170243493,0.9585922678067975,0.9609805120960535,0.942944228753501,0.9364875865782075,0.9398722527849492,0.9275119503219149,0.9827905759757367,0.9846724011144035,0.9626067299532255,0.9002080944874704,0.9156812266660332,0.9276089843011388,0.9027896185036619,0.9571408744597065,0.9586312953742245,0.9468428125970088,0.9368667252911529,0.9482127346543325,0.9484205679751818,0.9557693712326392,0.9545995995609766,0.9394756449547566,0.9373714228158438,0.9434841554901305,0.9263884497719754,0.9506323623940736,0.9427346597113637,0.9060810008836843,0.9337596344287635,0.939209636132597,0.9372818323025494,0.9219823904977005,0.936052920529131,0.9269232728149082,0.9223574660473086,0.9060525632077367,0.938496405055911,0.9314385541680894,0.9484035120765328,0.9231555233613937,0.9373831426991401,0.9402020583650628,0.9459414845998004,0.9382134161771262,0.9475383920550962,0.9281709721827053,0.9493945262374959,0.9237799858915601,0.930366192372815,0.9470719460545164,0.9241560789491554,0.9317692796550101,0.9295260311546212,0.940910833489356,0.9409065332286963,0.9351218889595454,0.9326855740389441,0.9256769515362088,0.9327882016076265,0.9604588590847445,0.956122767375341,0.9474978794400126,0.9583843153335871,0.9481326842323926,0.9219430655876693,0.9366956389027559,0.9195395356240125,0.9126322115291345,0.9317435885795213,0.9466663193116993,0.9543109714709421,0.9505349094443809,0.9515700448074891,0.9552046206398757,0.9520677425543861,0.932961806098948,0.9564584791727622,0.9540755860863691,0.9242242805491031,0.9467798047674656,0.942156193745514,0.9479594650268819,0.9488663822638641,0.9434429717038517,0.914251382469162,0.8885627360839201,0.8966578270613303,0.8879087153070313,0.8966576480632977,0.8813563996325589,0.9003995567093568,0.9217402575635267,0.882413851919652,0.9249963533844887,0.941713977492522,0.9289977562062456,0.936095417539977,0.9390011016914694,0.9611665378536862,0.915254349512655,0.9156124493890092,0.9338071035111963,0.941134472894781,0.9461403838909285,0.9380715837182865
Wolfie_4,0.9177139603339834,0.900041626739293,0.8939754037203753,0.9399718804817779,0.9119750342243138,0.9095666370845041,0.9335707370840882,0.9487864039589281,0.9185663956090221,0.9377531072174987,0.9294160629080637,0.9249167150124293,0.9256675723217107,0.9137975551862311,0.8987920428348857,0.976557910069161,0.9889718403231638,0.9817329391988461,0.9750863719583132,0.9397030105385072,0.9287190516721178,0.9284070112888918,0.9226892577721557,0.9443965064049424,0.9380153234290269,0.9322175443741403,0.9459803044866608,0.905368860923494,0.9286005060650994,0.9378608958350083,0.9243697225149883,0.9433287124447169,0.9208743707457867,0.9474814400355005,0.9232423521612201,0.9323565159426955,0.9237052242261327,0.9176633857228522,0.9311795130052101,0.9294730755967189,0.9247059617987248,0.9240081245922119,0.9334837289549391,0.9240422717560525,0.9393170047333415,0.9290847361350472,0.9468558668207201,0.9297723196747958,0.9364071385302868,0.9440614171785465,0.9498099328435521,0.9309863093648532,0.9400180811721234,0.9306448528616188,0.9474058028640056,0.9466923835206498,0.9345373355943247,0.94198497914568,0.9229182634667012,0.9224051837503889,0.9517598485450673,0.9340776026204116,0.9443593663161679,0.9453468407997276,0.9270118538057895,0.9368616693344769,0.9196328825856072,0.9072207993062846,0.9242715644344874,0.8974536580795631,0.9447095851892482,0.9498788704314105,0.9459195363682242,0.944011292640369,0.9475985749485676,0.9317752313944501,0.9435266503699467,0.9535570751808649,0.9112534656081087,0.9313045400220308,0.9278644843678607,0.9209367606339015,0.9210508598946622,0.9383171799185298,0.9205228972369175,0.9178760829017705,0.9495378779520071,0.9276064131815843,0.9252352789417867,0.9418942228896172,0.9346093478276241,0.9334130924431734,0.9532830100325598,0.9524153696646533,0.9446527362967745,0.9262676610337381,0.9446161293091251,0.9562410877563515,0.9356555103142362,0.9136320840795871,0.9390273721767906,0.9314145471136916,0.9416939417038215,0.952072549133183,0.9321624835672155,0.9288744807277465,0.9423569055849113,0.9449227835885552,0.9198245610410489,0.9362877400791081,0.9239249397309317
Venetia Kamara_2,0.9203900455138982,0.9155629948604678,0.8969034804275875,0.9282617831565012,0.9617724204138348,0.9546833202421603,0.9629461181566064,0.9450370898647679,0.9394593393867889,0.9357354211271836,0.9365727705078393,0.9288696947932336,0.9451742547282804,0.9497081725164768,0.9541186775957667,0.9089633759988109,0.9188112622455106,0.9244343177347223,0.9093256845772086,0.9427815106253545,0.975528635080747,0.9646962673669495,0.9704338917161284,0.924499849098529,0.9452982572783623,0.9337857735925368,0.9408210514480735,0.9392593695328699,0.9327038277545243,0.9351417301090795,0.9288180156072521,0.9501332931462492,0.9356117767443537,0.9103696885889931,0.9173253000665162,0.9148155154512356,0.9226638257495512,0.8980176171679957,0.9197734252983548,0.9104578476439092,0.9087548663198999,0.9006648084416471,0.908999250867798,0.9186452803723011,0.9239441529669128,0.9123097067060393,0.9560339061762998,0.9634357050992768,0.9555223681353393,0.9613867010748076,0.9314741773034857,0.9257090440143922,0.9288506637084368,0.9323719827094694,0.9355150489651975,0.9423503771339707,0.9501647666843926,0.9501615495939515,0.9330945391204628,0.9601812339774065,0.9477927600074714,0.9526960879331736,0.9407830127127237,0.9414048878048844,0.9596208127462236,0.9480969546072342,0.9450741494498116,0.950269506756104,0.9298448050036128,0.9412387833179501,0.9176495980727067,0.9243742294038091,0.9213061049450043,0.9124948619698868,0.9572073312624403,0.9613739713986587,0.9466204007331933,0.9566568598812153,0.92819033377287,0.9293765488022654,0.9336324875552533,0.9361303958936678,0.9503543335315332,0.9598252742925735,0.9485926702127689,0.9359234711252564,0.9254017487035033,0.9311165216129803,0.929597049467617,0.9232952248821787,0.9199240666877249,0.8963033031603562,0.9104700714298372,0.8903620827991077,0.9011396500525911,0.8777205577159752,0.8918597767707026,0.9054574704793774,0.8838251672008095,0.8932762463002881,0.9237450801780508,0.9040109421638727,0.9083097238438771,0.9390156305372648,0.9417533542606172,0.9283429464330442,0.9242614062655652,0.9037681566026046,0.9113857213485734,0.9200755014585889,0.8971561677261697
Greekonomics_2,0.9565329046558817,0.9561555521791467,0.9565838656918817,0.9644825238575772,0.9449656749161852,0.9457725166339482,0.9545459587134941,0.9589606971111455,0.9329155933024429,0.9319437330964253,0.933728060678412,0.9217069748971838,0.9509896410373766,0.9528792617152497,0.9301366609369445,0.9365284061269391,0.9466114765152158,0.951780343893162,0.9431873585867282,0.9553115804726491,0.938932917938693,0.9425102384534247,0.935995139832713,0.9704303854831846,0.9818288695755757,0.9776350919709006,0.9743955118230264,0.9367187047747412,0.946531857847249,0.9583513601365989,0.9501441644358537,0.9310002292646931,0.9236778698234737,0.9524588343209508,0.950095454026936,0.9559021706780646,0.941289738905617,0.9323534004258913,0.9524053031305064,0.9498336204812204,0.9438165204580242,0.9409599059382914,0.9547781059083512,0.9426537402842871,0.952827306135321,0.9395601847456718,0.9325868440148648,0.9327701216429779,0.9294753695247575,0.9339976066108417,0.9530404500268659,0.9294366064049023,0.9502727431075233,0.9234035209072844,0.9491630794766333,0.9650552753077936,0.9342892939664317,0.9449455635052999,0.9452179339860096,0.9423613437615437,0.9517143551560839,0.9507902762031767,0.9518730487663791,0.9505395655367819,0.9408412895931477,0.962252363966217,0.9593233246306212,0.9475585504368063,0.9751931238690141,0.9452663618384918,0.9572335152319236,0.9596760173995978,0.9581498851085759,0.9552467159641598,0.9386480617026982,0.94211254125664,0.9539841726545961,0.9542303764820966,0.9627913753840016,0.9605099535721747,0.9542856350477203,0.9448197630010797,0.9600860554779554,0.9538168977718795,0.9427442384796697,0.9395976572756863,0.9530254222601633,0.9508036448196738,0.9474006736338594,0.9684799926482944,0.9530639675080497,0.9189794204293575,0.9256533935950146,0.9202512693750858,0.9209872159777608,0.9199231853990741,0.9301302579278805,0.9537791624582788,0.9284906107935912,0.9383847203418689,0.9696616904903836,0.9573960123042555,0.9606329006952325,0.9465603835586074,0.9483934083480993,0.9159388725481252,0.9287764214048518,0.9521309224203537,0.9433451541621323,0.9506573344499789,0.9534449414153843
Zeb89_2,0.947076490627712,0.9478785451612765,0.9303711767804455,0.949550553687355,0.9511518944504098,0.9530214356213477,0.9489196506266406,0.9522999432050427,0.9321266163060895,0.9353851996515089,0.934323844846368,0.9200713046701274,0.9441384702499631,0.9551205258731151,0.9518098960471988,0.9313665057921914,0.9263643047729772,0.9329366210085845,0.9137693618648511,0.9515847179565908,0.9458012618293339,0.9513274236385796,0.9457475151836623,0.9529473155390635,0.9506364276686405,0.9441454089016025,0.9533963283856906,0.9477003131126245,0.949079171982204,0.9670077270383178,0.9608976304768686,0.9432534756055065,0.932076224955704,0.9466546813719108,0.9543187143063381,0.9519483637362872,0.9630359965531267,0.9255609157054656,0.9538190980138654,0.9379040405046805,0.9265740472574047,0.9308919559296414,0.9333517004823627,0.9287184453532557,0.9343719722753485,0.9227094681474972,0.9338306467389456,0.9357059932743709,0.9442946125185229,0.94041742657014,0.9480424090340818,0.9225344915392537,0.9385087649312454,0.9245062007198905,0.9482789630318738,0.9601846087542443,0.9352891452989092,0.9478546934516479,0.9273883340426654,0.9358020970249439,0.9508605635611984,0.9394136060216964,0.9439671933915251,0.9383119015976163,0.945867348830937,0.9593938945062721,0.9458984120653594,0.9517628427141518,0.9553799289436603,0.9457452209691575,0.9429981679235462,0.9531115413969748,0.933783297315173,0.9225500741162127,0.935673798401742,0.9367196503614144,0.9423540645311925,0.9436556863954836,0.9438134752172871,0.9544518587739867,0.9428235124177936,0.9409696839956525,0.9536977507363503,0.961424001580379,0.9398542835243633,0.9479038720021842,0.9516336953794042,0.9450643460702354,0.9453378216695159,0.9505322189671427,0.9449090883625451,0.9231311234663647,0.9256479427390428,0.9260038132958952,0.9268420932245331,0.9195233519627679,0.9223316079467643,0.9357534807281497,0.9266701459706861,0.9218605768691447,0.9453484748516319,0.9288013649687812,0.9318277647152496,0.9448279673542425,0.9489084972627847,0.9339625628134038,0.9364972430362191,0.9382444350550792,0.941439678079018,0.9493927967638862,0.9195768356195951
Rotten Mango_1,0.9244012534200408,0.9205647002666666,0.8966189596981176,0.9315767175741616,0.9322514274616513,0.9395512448538342,0.9475803816235358,0.9567938330807457,0.9770065831673772,0.9679638418754567,0.9663117210301762,0.9716534311454024,0.93179263511234,0.941103005432633,0.9183652534140779,0.9016897458711981,0.9288427433911484,0.9251415274842578,0.909490643619673,0.9364833316841656,0.947050018852591,0.9351572346381936,0.9411827404833525,0.9487085611291792,0.9227908505553928,0.9230474256555588,0.9404470797944835,0.9211141954519373,0.9246644105629338,0.9348367940570754,0.9244026696175253,0.965164304373834,0.9921340100239675,0.9140628380598147,0.9173947559840258,0.9132948688229274,0.919918504093092,0.8867376021883624,0.90689654256488,0.9117920525085206,0.8872935535057359,0.9190862768355004,0.9128212296459982,0.9166456601610375,0.9274244309773572,0.9112186037796719,0.9672755244858076,0.9646217797857997,0.9523996129273489,0.9647066637872532,0.9433562563272421,0.9738499442521236,0.9544791859594586,0.9708543805064325,0.9343584478804599,0.9452920315978335,0.9270172716189706,0.9397296101869547,0.9184680649163832,0.9229483221308671,0.9291512849601868,0.9271283520417124,0.9380703046116969,0.9368953637461237,0.9319061599222931,0.9395188574101416,0.9276923752715649,0.9180073772310937,0.9226712827991743,0.9296955914524558,0.9206876052129738,0.9407975589285595,0.9238823641155522,0.911643745087678,0.9546483120483753,0.9649464210717384,0.959265691055461,0.9461074539610134,0.9122467080271058,0.9192313894665491,0.9190079701543988,0.926905200579194,0.9358454200243065,0.9455499208037935,0.9269628631653382,0.9331801798708999,0.9291339054321325,0.9258593072599574,0.924854861767063,0.925413168754599,0.8953749418247686,0.8990191216557256,0.913955417541698,0.8999687546454072,0.9073514499605502,0.894406834010621,0.9011160905163369,0.9054511469942006,0.8919053762216249,0.9201395447438563,0.9318308795982301,0.9173144992893041,0.9222661675617124,0.934776959249515,0.9375368425338881,0.9276309853171103,0.9316902993535854,0.9260964889902793,0.903832534888589,0.9412684091665844,0.8906239210221036
Ivan Grieco_2,0.9535596193282598,0.960675251371845,0.9532896104946746,0.9607084561842439,0.9476634634331462,0.9410859160421059,0.9394301028266252,0.9586677089101034,0.9268058197838691,0.9246426409262152,0.9276520175413283,0.9071256057116945,0.9305137955192238,0.939373278130206,0.9260993147744796,0.9285730132252258,0.9246190194245383,0.9274389920046658,0.9220975487131757,0.9450815068282719,0.9294232575168214,0.9352108728874406,0.9245610252387547,0.9555997570910912,0.9496483250856886,0.9360899833597899,0.9418154704010374,0.9300817077950634,0.9361580427342715,0.9565677102087357,0.9524919814580337,0.921513330358161,0.9111153707795252,0.9576024619828811,0.9783793540884409,0.9722488720111333,0.9805891399249453,0.926996652325992,0.9430135347321218,0.9234867128146882,0.9240697275854654,0.9383532676609745,0.9277106470004803,0.9171785373042268,0.9286207073793673,0.9155283780933055,0.9231045851975922,0.9193157573380734,0.9262921380109277,0.9359088806074014,0.9528953919642968,0.9181647016594748,0.9336501021113455,0.9064282583781816,0.9310755587593658,0.9570689137931472,0.9187415760785966,0.9331922152403991,0.9232729897505494,0.9145173677561952,0.9387617031377649,0.9271151462710631,0.9392982964878929,0.93289266705207,0.9294377707846088,0.9578780398372663,0.9295227031222324,0.9247035291993382,0.9510524580065628,0.9376557351498529,0.951503244999815,0.9478579966283935,0.9334507602509162,0.9160671452915505,0.9231447227660892,0.9247689216599123,0.9364276883399494,0.9416069464187249,0.9435726347211475,0.9620212286529799,0.9441994973340635,0.9299037875856199,0.9360785740874857,0.9431034745514162,0.9278464880087887,0.9304889146795571,0.9325362550000938,0.9210362471356514,0.9225593205491556,0.9604622677178155,0.9239359433847598,0.9150620821225064,0.9210286081544872,0.9149685896934857,0.9147809795069851,0.9291659437751887,0.9347211882136514,0.9484062734744002,0.9347650027460089,0.9400538424543001,0.9462984393733148,0.9443794189488242,0.9381135828241414,0.9407921285907002,0.9421273454872299,0.9157143642320364,0.9263382188993482,0.9310262709354021,0.92563700177299,0.936863028955238,0.9229741549406207
